充電器グループID,施設ID,施設名,モデル,カテゴリー,利用月,日数,台数,稼働開始日,稼働終了日(手動),稼働時間(分),利用人数,利用回数,稼働率,1人あたりの利用分数,1回あたりの利用分数,平均利用頻度,ブランド,運営会社
86,1106,ニトリ 広島商工センター店 平面駐車場(セブン-イレブン側),普通,生活小売,2025-3月,31.0,3.0,2023/11/28,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
86,1106,ニトリ 広島商工センター店 平面駐車場(セブン-イレブン側),普通,生活小売,2025-4月,30.0,3.0,2023/11/28,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
86,1106,ニトリ 広島商工センター店 平面駐車場(セブン-イレブン側),普通,生活小売,2025-5月,31.0,3.0,2023/11/28,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
86,1106,ニトリ 広島商工センター店 平面駐車場(セブン-イレブン側),普通,生活小売,2025-6月,30.0,3.0,2023/11/28,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
86,1106,ニトリ 広島商工センター店 平面駐車場(セブン-イレブン側),普通,生活小売,2025-7月,31.0,3.0,2023/11/28,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
86,1106,ニトリ 広島商工センター店 平面駐車場(セブン-イレブン側),普通,生活小売,2025-8月,31.0,3.0,2023/11/28,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
86,1106,ニトリ 広島商工センター店 平面駐車場(セブン-イレブン側),普通,生活小売,2025-9月,30.0,3.0,2023/11/28,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
86,1106,ニトリ 広島商工センター店 平面駐車場(セブン-イレブン側),普通,生活小売,2025-10月,31.0,3.0,2023/11/28,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
86,1106,ニトリ 広島商工センター店 平面駐車場(セブン-イレブン側),普通,生活小売,2025-11月,30.0,3.0,2023/11/28,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
86,1106,ニトリ 広島商工センター店 平面駐車場(セブン-イレブン側),普通,生活小売,2025-12月,30.0,3.0,2023/11/28,2025/12/31,0.0,0,0,0.0,0.0,0.0,0.0,ニトリ,株式会社プラゴ
87,81,ららぽーと愛知東郷　店舗棟屋上駐車場,普通,商業施設,2023-12月,31.0,4.0,2023/12/25,,5649.4,29,73,3.1639,194.8069,77.389,2.5172,三井不動産,株式会社プラゴ
87,81,ららぽーと愛知東郷　店舗棟屋上駐車場,普通,商業施設,2024-1月,31.0,4.0,2023/12/25,,24172.7167,74,262,13.5376,326.6583,92.2623,3.5405,三井不動産,株式会社プラゴ
87,81,ららぽーと愛知東郷　店舗棟屋上駐車場,普通,商業施設,2024-2月,29.0,4.0,2023/12/25,,21758.2333,59,243,13.0258,368.7836,89.5401,4.1186,三井不動産,株式会社プラゴ
87,81,ららぽーと愛知東郷　店舗棟屋上駐車場,普通,商業施設,2024-3月,31.0,4.0,2023/12/25,,26694.6667,62,261,14.95,430.5591,102.2784,4.2097,三井不動産,株式会社プラゴ
87,81,ららぽーと愛知東郷　店舗棟屋上駐車場,普通,商業施設,2024-4月,30.0,4.0,2023/12/25,,20981.5833,54,242,12.1421,388.5478,86.7008,4.4815,三井不動産,株式会社プラゴ
87,81,ららぽーと愛知東郷　店舗棟屋上駐車場,普通,商業施設,2024-5月,31.0,4.0,2023/12/25,,24251.8167,63,243,13.5819,384.9495,99.8017,3.8571,三井不動産,株式会社プラゴ
87,81,ららぽーと愛知東郷　店舗棟屋上駐車場,普通,商業施設,2024-6月,30.0,4.0,2023/12/25,,24960.15,65,293,14.4445,384.0023,85.1882,4.5077,三井不動産,株式会社プラゴ
87,81,ららぽーと愛知東郷　店舗棟屋上駐車場,普通,商業施設,2024-7月,31.0,4.0,2023/12/25,,29983.35,57,289,16.7918,526.0237,103.7486,5.0702,三井不動産,株式会社プラゴ
87,81,ららぽーと愛知東郷　店舗棟屋上駐車場,普通,商業施設,2024-8月,31.0,4.0,2023/12/25,,30653.4833,66,290,17.167,464.4467,105.7017,4.3939,三井不動産,株式会社プラゴ
87,81,ららぽーと愛知東郷　店舗棟屋上駐車場,普通,商業施設,2024-9月,30.0,4.0,2023/12/25,,30746.6,64,298,17.7932,480.4156,103.1765,4.6562,三井不動産,株式会社プラゴ
87,81,ららぽーと愛知東郷　店舗棟屋上駐車場,普通,商業施設,2024-10月,31.0,4.0,2023/12/25,,29331.7167,62,296,16.4268,473.0922,99.0936,4.7742,三井不動産,株式会社プラゴ
87,81,ららぽーと愛知東郷　店舗棟屋上駐車場,普通,商業施設,2024-11月,30.0,4.0,2023/12/25,,33985.2167,65,320,19.6674,522.8495,106.2038,4.9231,三井不動産,株式会社プラゴ
87,81,ららぽーと愛知東郷　店舗棟屋上駐車場,普通,商業施設,2024-12月,31.0,4.0,2023/12/25,,38092.1,70,351,21.3329,544.1729,108.5245,5.0143,三井不動産,株式会社プラゴ
87,81,ららぽーと愛知東郷　店舗棟屋上駐車場,普通,商業施設,2025-1月,31.0,4.0,2023/12/25,,47031.5333,73,391,26.3393,644.2676,120.2853,5.3562,三井不動産,株式会社プラゴ
87,81,ららぽーと愛知東郷　店舗棟屋上駐車場,普通,商業施設,2025-2月,28.0,4.0,2023/12/25,,42981.1667,69,336,26.65,622.9155,127.9201,4.8696,三井不動産,株式会社プラゴ
87,81,ららぽーと愛知東郷　店舗棟屋上駐車場,普通,商業施設,2025-3月,31.0,4.0,2023/12/25,,42175.0333,59,364,23.6195,714.8311,115.8655,6.1695,三井不動産,株式会社プラゴ
87,81,ららぽーと愛知東郷　店舗棟屋上駐車場,普通,商業施設,2025-4月,30.0,4.0,2023/12/25,,26518.7833,58,245,15.3465,457.2204,108.2399,4.2241,三井不動産,株式会社プラゴ
87,81,ららぽーと愛知東郷　店舗棟屋上駐車場,普通,商業施設,2025-5月,31.0,4.0,2023/12/25,,15293.2667,63,177,8.5648,242.7503,86.4026,2.8095,三井不動産,株式会社プラゴ
87,81,ららぽーと愛知東郷　店舗棟屋上駐車場,普通,商業施設,2025-6月,30.0,4.0,2023/12/25,,12135.7167,48,135,7.023,252.8274,89.8942,2.8125,三井不動産,株式会社プラゴ
87,81,ららぽーと愛知東郷　店舗棟屋上駐車場,普通,商業施設,2025-7月,31.0,4.0,2023/12/25,,12541.3167,58,145,7.0236,216.2296,86.4918,2.5,三井不動産,株式会社プラゴ
87,81,ららぽーと愛知東郷　店舗棟屋上駐車場,普通,商業施設,2025-8月,31.0,4.0,2023/12/25,,14659.1167,55,151,8.2096,266.5294,97.0802,2.7455,三井不動産,株式会社プラゴ
87,81,ららぽーと愛知東郷　店舗棟屋上駐車場,普通,商業施設,2025-9月,30.0,4.0,2023/12/25,,11632.95,58,158,6.732,200.5681,73.6263,2.7241,三井不動産,株式会社プラゴ
87,81,ららぽーと愛知東郷　店舗棟屋上駐車場,普通,商業施設,2025-10月,31.0,4.0,2023/12/25,,10324.3333,51,119,5.782,202.4379,86.7591,2.3333,三井不動産,株式会社プラゴ
87,81,ららぽーと愛知東郷　店舗棟屋上駐車場,普通,商業施設,2025-11月,30.0,4.0,2023/12/25,,12024.1833,56,113,6.9584,214.7176,106.4087,2.0179,三井不動産,株式会社プラゴ
87,81,ららぽーと愛知東郷　店舗棟屋上駐車場,普通,商業施設,2025-12月,31.0,4.0,2023/12/25,,9183.6667,52,91,5.1432,176.609,100.9194,1.75,三井不動産,株式会社プラゴ
87,81,ららぽーと愛知東郷　店舗棟屋上駐車場,普通,商業施設,2026-1月,31.0,4.0,2023/12/25,,11294.5167,59,108,6.3253,191.4325,104.5789,1.8305,三井不動産,株式会社プラゴ
87,81,ららぽーと愛知東郷　店舗棟屋上駐車場,普通,商業施設,2026-2月,28.0,4.0,2023/12/25,,8976.45,48,95,5.5658,187.0094,94.4889,1.9792,三井不動産,株式会社プラゴ
87,81,ららぽーと愛知東郷　店舗棟屋上駐車場,普通,商業施設,2026-3月,31.0,4.0,2023/12/25,,9550.3333,49,97,5.3485,194.9048,98.457,1.9796,三井不動産,株式会社プラゴ
87,81,ららぽーと愛知東郷　店舗棟屋上駐車場,普通,商業施設,2026-4月,30.0,4.0,2023/12/25,,10056.8167,61,113,5.8199,164.8658,88.9984,1.8525,三井不動産,株式会社プラゴ
87,81,ららぽーと愛知東郷　店舗棟屋上駐車場,普通,商業施設,2026-5月,31.0,4.0,2023/12/25,,10324.2667,54,104,5.782,191.1901,99.2718,1.9259,三井不動産,株式会社プラゴ
87,81,ららぽーと愛知東郷　店舗棟屋上駐車場,普通,商業施設,2026-6月,30.0,4.0,2023/12/25,,422.1167,4,5,0.2443,105.5292,84.4233,1.25,三井不動産,株式会社プラゴ
88,81,ららぽーと愛知東郷　店舗棟屋上駐車場,急速,商業施設,2023-12月,31.0,2.0,2023/12/25,,217.65,8,13,0.2438,27.2063,16.7423,1.625,三井不動産,株式会社プラゴ
88,81,ららぽーと愛知東郷　店舗棟屋上駐車場,急速,商業施設,2024-1月,31.0,2.0,2023/12/25,,1489.7667,24,50,1.6686,62.0736,29.7953,2.0833,三井不動産,株式会社プラゴ
88,81,ららぽーと愛知東郷　店舗棟屋上駐車場,急速,商業施設,2024-2月,29.0,2.0,2023/12/25,,1748.3,23,56,2.0933,76.013,31.2196,2.4348,三井不動産,株式会社プラゴ
88,81,ららぽーと愛知東郷　店舗棟屋上駐車場,急速,商業施設,2024-3月,31.0,2.0,2023/12/25,,1322.6,18,59,1.4814,73.4778,22.4169,3.2778,三井不動産,株式会社プラゴ
88,81,ららぽーと愛知東郷　店舗棟屋上駐車場,急速,商業施設,2024-4月,30.0,2.0,2023/12/25,,1041.2167,8,44,1.2051,130.1521,23.664,5.5,三井不動産,株式会社プラゴ
88,81,ららぽーと愛知東郷　店舗棟屋上駐車場,急速,商業施設,2024-5月,31.0,2.0,2023/12/25,,1365.3167,12,51,1.5293,113.7764,26.7709,4.25,三井不動産,株式会社プラゴ
88,81,ららぽーと愛知東郷　店舗棟屋上駐車場,急速,商業施設,2024-6月,30.0,2.0,2023/12/25,,2227.4667,19,81,2.5781,117.2351,27.4996,4.2632,三井不動産,株式会社プラゴ
88,81,ららぽーと愛知東郷　店舗棟屋上駐車場,急速,商業施設,2024-7月,31.0,2.0,2023/12/25,,2995.65,26,133,3.3553,115.2173,22.5237,5.1154,三井不動産,株式会社プラゴ
88,81,ららぽーと愛知東郷　店舗棟屋上駐車場,急速,商業施設,2024-8月,31.0,2.0,2023/12/25,,2596.8333,28,110,2.9086,92.744,23.6076,3.9286,三井不動産,株式会社プラゴ
88,81,ららぽーと愛知東郷　店舗棟屋上駐車場,急速,商業施設,2024-9月,30.0,2.0,2023/12/25,,2174.6167,26,107,2.5169,83.6391,20.3235,4.1154,三井不動産,株式会社プラゴ
88,81,ららぽーと愛知東郷　店舗棟屋上駐車場,急速,商業施設,2024-10月,31.0,2.0,2023/12/25,,1476.7,16,73,1.654,92.2938,20.2288,4.5625,三井不動産,株式会社プラゴ
88,81,ららぽーと愛知東郷　店舗棟屋上駐車場,急速,商業施設,2024-11月,30.0,2.0,2023/12/25,,1956.7833,20,72,2.2648,97.8392,27.1775,3.6,三井不動産,株式会社プラゴ
88,81,ららぽーと愛知東郷　店舗棟屋上駐車場,急速,商業施設,2024-12月,31.0,2.0,2023/12/25,,3354.6667,32,123,3.7575,104.8333,27.2737,3.8438,三井不動産,株式会社プラゴ
88,81,ららぽーと愛知東郷　店舗棟屋上駐車場,急速,商業施設,2025-1月,31.0,2.0,2023/12/25,,4314.9833,32,132,4.8331,134.8432,32.6893,4.125,三井不動産,株式会社プラゴ
88,81,ららぽーと愛知東郷　店舗棟屋上駐車場,急速,商業施設,2025-2月,28.0,2.0,2023/12/25,,2801.7833,22,81,3.4744,127.3538,34.5899,3.6818,三井不動産,株式会社プラゴ
88,81,ららぽーと愛知東郷　店舗棟屋上駐車場,急速,商業施設,2025-3月,31.0,2.0,2023/12/25,,3316.4167,26,208,3.7146,127.5545,15.9443,8.0,三井不動産,株式会社プラゴ
88,81,ららぽーと愛知東郷　店舗棟屋上駐車場,急速,商業施設,2025-4月,30.0,2.0,2023/12/25,,2719.9833,27,184,3.1481,100.7401,14.7825,6.8148,三井不動産,株式会社プラゴ
88,81,ららぽーと愛知東郷　店舗棟屋上駐車場,急速,商業施設,2025-5月,31.0,2.0,2023/12/25,,1658.4833,21,141,1.8576,78.9754,11.7623,6.7143,三井不動産,株式会社プラゴ
88,81,ららぽーと愛知東郷　店舗棟屋上駐車場,急速,商業施設,2025-6月,30.0,2.0,2023/12/25,,1895.7333,21,97,2.1941,90.273,19.5436,4.619,三井不動産,株式会社プラゴ
88,81,ららぽーと愛知東郷　店舗棟屋上駐車場,急速,商業施設,2025-7月,31.0,2.0,2023/12/25,,1892.1667,23,107,2.1194,82.2681,17.6838,4.6522,三井不動産,株式会社プラゴ
88,81,ららぽーと愛知東郷　店舗棟屋上駐車場,急速,商業施設,2025-8月,31.0,2.0,2023/12/25,,1922.4833,18,92,2.1533,106.8046,20.8966,5.1111,三井不動産,株式会社プラゴ
88,81,ららぽーと愛知東郷　店舗棟屋上駐車場,急速,商業施設,2025-9月,30.0,2.0,2023/12/25,,1199.3167,21,60,1.3881,57.1103,19.9886,2.8571,三井不動産,株式会社プラゴ
88,81,ららぽーと愛知東郷　店舗棟屋上駐車場,急速,商業施設,2025-10月,31.0,2.0,2023/12/25,,634.85,8,33,0.7111,79.3563,19.2379,4.125,三井不動産,株式会社プラゴ
88,81,ららぽーと愛知東郷　店舗棟屋上駐車場,急速,商業施設,2025-11月,30.0,2.0,2023/12/25,,1483.6667,14,37,1.7172,105.9762,40.0991,2.6429,三井不動産,株式会社プラゴ
88,81,ららぽーと愛知東郷　店舗棟屋上駐車場,急速,商業施設,2025-12月,31.0,2.0,2023/12/25,,1516.1167,17,31,1.6982,89.1833,48.907,1.8235,三井不動産,株式会社プラゴ
88,81,ららぽーと愛知東郷　店舗棟屋上駐車場,急速,商業施設,2026-1月,31.0,2.0,2023/12/25,,983.4,18,38,1.1015,54.6333,25.8789,2.1111,三井不動産,株式会社プラゴ
88,81,ららぽーと愛知東郷　店舗棟屋上駐車場,急速,商業施設,2026-2月,28.0,2.0,2023/12/25,,240.8333,8,16,0.2987,30.1042,15.0521,2.0,三井不動産,株式会社プラゴ
88,81,ららぽーと愛知東郷　店舗棟屋上駐車場,急速,商業施設,2026-3月,31.0,2.0,2023/12/25,,535.7667,19,25,0.6001,28.1982,21.4307,1.3158,三井不動産,株式会社プラゴ
88,81,ららぽーと愛知東郷　店舗棟屋上駐車場,急速,商業施設,2026-4月,30.0,2.0,2023/12/25,,655.6333,12,21,0.7588,54.6361,31.2206,1.75,三井不動産,株式会社プラゴ
88,81,ららぽーと愛知東郷　店舗棟屋上駐車場,急速,商業施設,2026-5月,31.0,2.0,2023/12/25,,965.8,10,20,1.0818,96.58,48.29,2.0,三井不動産,株式会社プラゴ
88,81,ららぽーと愛知東郷　店舗棟屋上駐車場,急速,商業施設,2026-6月,30.0,2.0,2023/12/25,,15.3,1,1,0.0177,15.3,15.3,1.0,三井不動産,株式会社プラゴ
90,88,テラスモール松戸　駐車場屋上階Aゾーン,急速,商業施設,2023-12月,31.0,2.0,2023/12/19,,2099.5333,22,57,2.3516,95.4333,36.8339,2.5909,テラスモール,株式会社プラゴ
90,88,テラスモール松戸　駐車場屋上階Aゾーン,急速,商業施設,2024-1月,31.0,2.0,2023/12/19,,4527.7667,35,141,5.0714,129.3648,32.1118,4.0286,テラスモール,株式会社プラゴ
90,88,テラスモール松戸　駐車場屋上階Aゾーン,急速,商業施設,2024-2月,29.0,2.0,2023/12/19,,4059.3333,23,97,4.8603,176.4928,41.8488,4.2174,テラスモール,株式会社プラゴ
90,88,テラスモール松戸　駐車場屋上階Aゾーン,急速,商業施設,2024-3月,31.0,2.0,2023/12/19,,3839.9,25,109,4.301,153.596,35.2284,4.36,テラスモール,株式会社プラゴ
90,88,テラスモール松戸　駐車場屋上階Aゾーン,急速,商業施設,2024-4月,30.0,2.0,2023/12/19,,2829.1333,20,104,3.2745,141.4567,27.2032,5.2,テラスモール,株式会社プラゴ
90,88,テラスモール松戸　駐車場屋上階Aゾーン,急速,商業施設,2024-5月,31.0,2.0,2023/12/19,,3222.1667,18,92,3.6091,179.0093,35.0236,5.1111,テラスモール,株式会社プラゴ
90,88,テラスモール松戸　駐車場屋上階Aゾーン,急速,商業施設,2024-6月,30.0,2.0,2023/12/19,,2952.1333,19,130,3.4168,155.3754,22.7087,6.8421,テラスモール,株式会社プラゴ
90,88,テラスモール松戸　駐車場屋上階Aゾーン,急速,商業施設,2024-7月,31.0,2.0,2023/12/19,,3341.0,13,104,3.7422,257.0,32.125,8.0,テラスモール,株式会社プラゴ
90,88,テラスモール松戸　駐車場屋上階Aゾーン,急速,商業施設,2024-8月,31.0,2.0,2023/12/19,,3169.75,18,105,3.5503,176.0972,30.1881,5.8333,テラスモール,株式会社プラゴ
90,88,テラスモール松戸　駐車場屋上階Aゾーン,急速,商業施設,2024-9月,30.0,2.0,2023/12/19,,4162.6833,22,172,4.8179,189.2129,24.2016,7.8182,テラスモール,株式会社プラゴ
90,88,テラスモール松戸　駐車場屋上階Aゾーン,急速,商業施設,2024-10月,31.0,2.0,2023/12/19,,3890.0333,21,161,4.3571,185.2397,24.1617,7.6667,テラスモール,株式会社プラゴ
90,88,テラスモール松戸　駐車場屋上階Aゾーン,急速,商業施設,2024-11月,30.0,2.0,2023/12/19,,3750.3667,24,93,4.3407,156.2653,40.3265,3.875,テラスモール,株式会社プラゴ
90,88,テラスモール松戸　駐車場屋上階Aゾーン,急速,商業施設,2024-12月,31.0,2.0,2023/12/19,,5252.7,23,122,5.8834,228.3783,43.0549,5.3043,テラスモール,株式会社プラゴ
90,88,テラスモール松戸　駐車場屋上階Aゾーン,急速,商業施設,2025-1月,31.0,2.0,2023/12/19,,5045.1333,23,138,5.6509,219.3536,36.5589,6.0,テラスモール,株式会社プラゴ
90,88,テラスモール松戸　駐車場屋上階Aゾーン,急速,商業施設,2025-2月,28.0,2.0,2023/12/19,,4253.2833,17,104,5.2744,250.1931,40.897,6.1176,テラスモール,株式会社プラゴ
90,88,テラスモール松戸　駐車場屋上階Aゾーン,急速,商業施設,2025-3月,31.0,2.0,2023/12/19,,4983.9,21,122,5.5823,237.3286,40.8516,5.8095,テラスモール,株式会社プラゴ
90,88,テラスモール松戸　駐車場屋上階Aゾーン,急速,商業施設,2025-4月,30.0,2.0,2023/12/19,,3220.35,21,90,3.7273,153.35,35.7817,4.2857,テラスモール,株式会社プラゴ
90,88,テラスモール松戸　駐車場屋上階Aゾーン,急速,商業施設,2025-5月,31.0,2.0,2023/12/19,,2611.6,21,89,2.9252,124.3619,29.3438,4.2381,テラスモール,株式会社プラゴ
90,88,テラスモール松戸　駐車場屋上階Aゾーン,急速,商業施設,2025-6月,30.0,2.0,2023/12/19,,2559.9333,22,71,2.9629,116.3606,36.0554,3.2273,テラスモール,株式会社プラゴ
90,88,テラスモール松戸　駐車場屋上階Aゾーン,急速,商業施設,2025-7月,31.0,2.0,2023/12/19,,2432.9667,19,65,2.7251,128.0509,37.4303,3.4211,テラスモール,株式会社プラゴ
90,88,テラスモール松戸　駐車場屋上階Aゾーン,急速,商業施設,2025-8月,31.0,2.0,2023/12/19,,3024.9,22,85,3.3881,137.4955,35.5871,3.8636,テラスモール,株式会社プラゴ
90,88,テラスモール松戸　駐車場屋上階Aゾーン,急速,商業施設,2025-9月,30.0,2.0,2023/12/19,,2126.8333,19,66,2.4616,111.9386,32.2247,3.4737,テラスモール,株式会社プラゴ
90,88,テラスモール松戸　駐車場屋上階Aゾーン,急速,商業施設,2025-10月,31.0,2.0,2023/12/19,,1211.65,18,35,1.3571,67.3139,34.6186,1.9444,テラスモール,株式会社プラゴ
90,88,テラスモール松戸　駐車場屋上階Aゾーン,急速,商業施設,2025-11月,30.0,2.0,2023/12/19,,1811.2333,18,49,2.0963,100.6241,36.9639,2.7222,テラスモール,株式会社プラゴ
90,88,テラスモール松戸　駐車場屋上階Aゾーン,急速,商業施設,2025-12月,31.0,2.0,2023/12/19,,2411.1833,25,63,2.7007,96.4473,38.2728,2.52,テラスモール,株式会社プラゴ
90,88,テラスモール松戸　駐車場屋上階Aゾーン,急速,商業施設,2026-1月,31.0,2.0,2023/12/19,,2092.2667,22,57,2.3435,95.103,36.7064,2.5909,テラスモール,株式会社プラゴ
